ID1576634302490,1,1.58,6197,3815,684755,20000
ID1576634407043,1,1.58,6217,3821,680904,20000
ID1576634524078,1,1.58,6185,3817,683097,20000
ID1576634640594,1,1.58,6146,3789,682577,20000
ID1576634753137,1,1.58,6250,3835,684521,20000
ID1576634864422,1,1.58,6188,3803,684599,20000
ID1576634976089,1,1.58,6177,3790,683505,20000
ID1576635088691,1,1.58,6262,3835,691234,20000
ID1576635198606,1,1.58,6195,3797,683897,20000
ID1576635307765,1,1.58,6221,3805,686114,20000
ID1576635420207,2,1.4675698362583565,5759,3813,601036,20000
ID1576635508661,2,1.4675698362583565,5843,3855,613247,20000
ID1576635602116,2,1.4675698362583565,5836,3809,608584,20000
ID1576635697449,2,1.4675698362583565,5869,3839,614711,20000
ID1576635794362,2,1.4675698362583565,5794,3824,608850,20000
ID1576635885304,2,1.4675698362583565,5885,3841,608914,20000
ID1576635980231,2,1.4675698362583565,5812,3837,608157,20000
ID1576636070446,2,1.4675698362583565,5832,3821,606467,20000
ID1576636162201,2,1.4675698362583565,6246,4101,604299,20000
ID1576636255113,2,1.4675698362583565,5829,3847,609665,20000
ID1576636347268,4,1.372917333083757,5957,3804,670929,20000
ID1576636450243,4,1.372917333083757,6275,4003,677707,20000
ID1576636561412,4,1.372917333083757,5964,3825,676503,20000
ID1576636671351,4,1.372917333083757,5978,3813,672121,20000
ID1576636780141,4,1.372917333083757,6035,3841,674534,20000
ID1576636884363,4,1.372917333083757,5955,3807,675858,20000
ID1576636988417,4,1.372917333083757,5971,3815,662997,20000
ID1576637092903,4,1.372917333083757,6217,3965,673683,20000
ID1576637199289,4,1.372917333083757,5974,3825,676101,20000
ID1576637303967,4,1.372917333083757,6288,4005,678617,20000
