ID1576547713406,1,1.58,6183,3752,767629,20000
ID1576547822920,1,1.58,6175,3761,764784,20000
ID1576547931537,1,1.58,6178,3765,768526,20000
ID1576548038958,1,1.58,6228,3759,772491,20000
ID1576548147494,1,1.58,6198,3761,768441,20000
ID1576548255529,1,1.58,6206,3769,761588,20000
ID1576548371334,1,1.58,6214,3777,769606,20000
ID1576548486655,1,1.58,6176,3753,764581,20000
ID1576548600030,1,1.58,6223,3771,770556,20000
ID1576548720228,1,1.58,6216,3771,766608,20000
ID1576548835125,2,1.4945551058756452,17845,4595,791521,20000
ID1576549074791,2,1.4945551058756452,12930,7325,760215,20000
ID1576549262851,2,1.4945551058756452,33034,4075,806206,20000
ID1576549676686,2,1.4945551058756452,9092,4347,747113,20000
ID1576549813040,2,1.4945551058756452,32580,7109,804942,20000
ID1576550205411,2,1.4945551058756452,31975,7068,801594,20000
ID1576550587661,2,1.4945551058756452,9327,4399,781782,20000
ID1576550716010,2,1.4945551058756452,12358,5669,752010,20000
ID1576550884872,2,1.4945551058756452,6355,4357,732252,20000
ID1576550985839,2,1.4945551058756452,6344,4449,751463,20000
ID1576551088253,4,1.4188597493808532,12428,4151,766216,20000
ID1576551251166,4,1.4188597493808532,9258,6245,756452,20000
ID1576551893095,4,1.4188597493808532,10900,4321,779414,20000
ID1576552043965,4,1.4188597493808532,6551,4469,733538,20000
ID1576552147602,4,1.4188597493808532,8826,6016,743596,20000
ID1576552273784,4,1.4188597493808532,16972,5977,792075,20000
ID1576552503250,4,1.4188597493808532,6116,4228,738511,20000
ID1576553089491,4,1.4188597493808532,18507,8873,756753,20000
ID1576553328532,8,1.3393631018733518,13427,4101,778545,20000
ID1576553520562,8,1.3393631018733518,9599,4671,765526,20000
ID1576553652528,8,1.3393631018733518,14867,4779,757627,20000
ID1576553837913,8,1.3393631018733518,16855,4047,756203,20000
ID1576554062776,8,1.3393631018733518,24680,8363,763839,20000
ID1576554361705,8,1.3393631018733518,21343,3963,783801,20000
ID1576554628707,8,1.3393631018733518,15060,3974,777700,20000
ID1576554819265,8,1.3393631018733518,5789,3931,676542,20000
ID1576554913944,8,1.3393631018733518,6038,4060,699095,20000
ID1576555011581,8,1.3393631018733518,22884,3973,800161,20000
